External ID	Inherited View	Model	Sequence	View Name	View Type	Controller Page	Controller Page/Can Publish	Controller Page/Domain	Controller Page/Listing view	Controller Page/Sequence	Controller Page/The name is used to generate the URL and is shown in the browser title bar	Controller Page/View inheritance mode	Groups
website.new_page_template_pricing_s_three_columns_menu	Snippet 's_three_columns_menu' for new page templates		16	Snippet 's_three_columns_menu' for new page 'pricing' templates	QWeb
website.new_page_template_s_three_columns_menu	s_three_columns_menu		16	Snippet 's_three_columns_menu' for new page templates	QWeb
website.new_page_template_about_timeline_s_timeline	Snippet 's_timeline' for new page 'about' templates		16	Snippet 's_timeline' for new page 'about' template 'timeline'	QWeb
website.new_page_template_about_s_timeline	Snippet 's_timeline' for new page templates		16	Snippet 's_timeline' for new page 'about' templates	QWeb
website.new_page_template_s_timeline	Timeline		16	Snippet 's_timeline' for new page templates	QWeb
website.configurator_about_us_s_title	Snippet 's_title' for pages generated by the configurator		16	Snippet 's_title' for 'about_us' pages generated by the configurator	QWeb
website.configurator_s_title	Title		16	Snippet 's_title' for pages generated by the configurator	QWeb
website.new_page_template_about_mini_s_website_form	Snippet 's_website_form' for new page 'about' templates		16	Snippet 's_website_form' for new page 'about' template 'mini'	QWeb
website.new_page_template_about_s_website_form	new_page_template_s_website_form		16	Snippet 's_website_form' for new page 'about' templates	QWeb
website.new_page_template_landing_4_s_website_form	Snippet 's_website_form' for new page 'landing' templates		16	Snippet 's_website_form' for new page 'landing' template '4'	QWeb
website.new_page_template_landing_s_website_form	new_page_template_s_website_form		16	Snippet 's_website_form' for new page 'landing' templates	QWeb
website.new_page_template_services_0_s_website_form	Snippet 's_website_form' for new page 'services' templates		16	Snippet 's_website_form' for new page 'services' template '0'	QWeb
website.new_page_template_services_s_website_form	new_page_template_s_website_form		16	Snippet 's_website_form' for new page 'services' templates	QWeb
website_payment.snippets	snippets		16	Snippet Donation	QWeb
website.s_snippet_group			16	Snippet Group	QWeb
website_mail_group.snippets	snippets		16	Snippet Subscribe	QWeb
website.s_social_media			16	Social Media	QWeb
website_sale.sort			16	Sort-by Template	QWeb
crm.crm_lead_stage_search		crm.stage	16	Stage - Search	Search
project.portal_my_tasks_state_widget_template			16	Status Widget Template	QWeb
website.step_wizard			16	Step Checkout	QWeb
website.s_process_steps			16	Steps	QWeb
stock.view_stock_orderpoint_snooze		stock.orderpoint.snooze	16	Stock Orderpoint Snooze	Form
stock.stock_quant_relocate_view_form		stock.quant.relocate	16	Stock Relocation	Form
stock.view_stock_replenishment_info		stock.replenishment.info	16	Stock Replenishment Information	Form
stock.view_stock_rules_report		stock.rules.report	16	Stock Rules Report	Form
sale_stock.view_stock_rules_report_sale	Stock Rules Report	stock.rules.report	16	Stock Rules Report Sale	Form
repair.view_warehouse_inherit_repair	stock.warehouse	stock.warehouse	16	Stock Warehouse Inherit Repair	Form
purchase_stock.view_warehouse_inherited	stock.warehouse	stock.warehouse	16	Stock Warehouse Inherited	Form
website.s_striped_center_top			16	Striped Center Top	QWeb
website.s_striped_top			16	Striped Top	QWeb
website.s_striped			16	Striped section	QWeb
website.submenu			16	Submenu	QWeb
payment.submit_button			16	Submit Button	QWeb
survey.layout	Frontend Layout		16	Survey Layout	QWeb
survey.user_input_session_leaderboard			16	Survey User Input Leaderboard	QWeb
survey.user_input_session	Frontend Layout		16	Survey User Input Session	QWeb
survey.user_input_session_manage_content			16	Survey User Input Session Manage	QWeb
survey.survey_session_code			16	Survey: Access Code page	QWeb
survey.survey_results_filters			16	Survey: Filter results	QWeb
survey.user_input_session_manage			16	Survey: Manage Session	QWeb
survey.survey_navigation			16	Survey: Navigation	QWeb
survey.user_input_session_open			16	Survey: Open Session	QWeb
survey.survey_progression			16	Survey: Progression	QWeb
survey.survey_access_error			16	Survey: access error	QWeb
survey.survey_button_form_view			16	Survey: back to form view	QWeb
survey.survey_403_page			16	Survey: custom 403 page	QWeb
survey.survey_closed_expired			16	Survey: expired	QWeb
survey.survey_fill_form_done			16	Survey: finished	QWeb
survey.survey_fill_form_in_progress			16	Survey: form with questions	QWeb
survey.survey_auth_required			16	Survey: login required	QWeb
survey.survey_page_fill			16	Survey: main page (take survey)	QWeb
survey.survey_fill_form			16	Survey: main page content	QWeb
survey.survey_fill_header			16	Survey: main page header	QWeb
survey.survey_page_print			16	Survey: print page	QWeb
survey.question_container			16	Survey: question container	QWeb
survey.survey_remove_unnecessary_decimals			16	Survey: remove .0	QWeb
survey.survey_page_statistics_inner			16	Survey: result statistics content	QWeb
survey.survey_page_statistics_header			16	Survey: result statistics header	QWeb
survey.survey_page_statistics			16	Survey: result statistics page	QWeb
survey.survey_button_retake			16	Survey: retake button	QWeb
survey.survey_fill_form_start			16	Survey: start form content	QWeb
survey.question_table_pagination			16	Survey: statistics table pagination	QWeb
survey.survey_void_content			16	Survey: void content	QWeb
auth_totp_portal.totp_portal_hook	portal_my_security		16	TOTP Portal hook	QWeb
website.s_table_of_content			16	Table of Content	QWeb
website.s_tabs			16	Tabs	QWeb
account.account_tag_view_form		account.account.tag	16	Tags	Form
account.account_tag_view_tree		account.account.tag	16	Tags	List
project.project_tags_search_view		project.tags	16	Tags	Search
project.project_tags_form_view		project.tags	16	Tags	Form
project.project_tags_tree_view		project.tags	16	Tags	List
website_project.task_submitted			16	Task Submitted	QWeb
project.portal_tasks_list			16	Tasks List	QWeb
website.s_company_team			16	Team	QWeb
mass_mailing.s_company_team			16	Team	QWeb
website.s_company_team_basic			16	Team Basic	QWeb
website.s_company_team_detail			16	Team Detail	QWeb
website.s_company_team_shapes			16	Team Shapes	QWeb
website.template_header_default	Main layout		16	Template Header Default	QWeb
website.template_header_mobile			16	Template Header Mobile	QWeb
	Main layout		16	Template Header Vertical	QWeb
documents_sign.documents_sign_template_form_inherit	sign.template.form	sign.template	16	Template form view	Form
account.account_terms_conditions_page			16	Terms & Conditions	QWeb
sign.sign_terms_conditions_page			16	Terms & Conditions	QWeb
web.conditional_assets_tests			16	Tests Assets Bundle	QWeb
website.s_text_block			16	Text	QWeb
mass_mailing.s_text_block			16	Text	QWeb
website.s_text_image			16	Text - Image	QWeb
mass_mailing.s_text_image			16	Text - Image	QWeb
website.s_text_cover			16	Text Cover	QWeb
website.s_text_highlight			16	Text Highlight	QWeb
mass_mailing.s_text_highlight			16	Text Highlight	QWeb
website.contactus_thanks_ir_ui_view			16	Thanks (Contact us)	QWeb
rating.rating_external_page_view			16	Thanks for your Feedback	QWeb
website.theme_view_kanban		ir.module.module	16	Themes Kanban	Kanban
helpdesk.team_rating_progress_data			16	Ticket Rating Page	QWeb
website_helpdesk.ticket_submited			16	Ticket Received	QWeb
website.s_timeline			16	Timeline	QWeb
website.s_timeline_list			16	Timeline List	QWeb
website.s_title			16	Title	QWeb
mass_mailing.s_title			16	Title	QWeb
website.s_title_form			16	Title - Form	QWeb
website.s_picture			16	Title - Image	QWeb
website_profile.top3_user_card			16	Top 3 User Card	QWeb
website_appointment.website_calendar_index_topbar			16	Topbar	QWeb
website.s_faq_horizontal			16	Topics List	QWeb
website_slides.course_slides_list			16	Training Course content: list	QWeb
auth_totp.auth_totp_form			16	Two-Factor Authentication	QWeb
base.view_base_module_uninstall		base.module.uninstall	16	Uninstall module	Form
mass_mailing.page_mailing_unsubscribe			16	Unsubscribe	QWeb
digest.portal_digest_unsubscribed			16	Unsubscription	QWeb
website.s_unveil			16	Unveil	QWeb
planning.unwanted_slots_list_template	Open Shifts		16	Unwanted Shifts	QWeb
gamification.view_goal_wizard_update_current		gamification.goal.wizard	16	Update the current value of the Goal	Form
portal.portal_docs_entry_layout	My Portal Docs Entry		16	Use Pictograms	QWeb
website_slides.slides_home_user_achievements_small			16	User Achievements	QWeb
website_slides.slides_misc_user_image			16	User Avatar	QWeb
website_profile.user_badges			16	User Bagdes	QWeb
website_slides.slides_home_user_profile_small			16	User Profile	QWeb
website_slides.user_quickkarma_card			16	User QuickKarma Card	QWeb
auth_signup.reset_password_email			16	User Reset Password	QWeb
portal.user_sign_in	User Sign In Placeholder		16	User Sign In	QWeb
portal.placeholder_user_sign_in			16	User Sign In Placeholder	QWeb
portal.user_sign_in_redirect	User Sign In		16	User Sign In redirect	QWeb
website_profile.user_profile_sub_nav			16	User profile subnav	QWeb
website_slides.slides_home_achievements_small			16	Users	QWeb
website_slides.slides_home_users_small			16	Users	QWeb
website_profile.users_page_main			16	Users Page	QWeb
website_profile.users_page_header			16	Users Page Header	QWeb
stock_account.view_stock_quantity_history_inherit_stock_account	Inventory Report at Date	stock.quantity.history	16	Valuation Report at Date	Form
website.s_video			16	Video	QWeb
mass_mailing.s_mail_block_header_view			16	View Online	QWeb
mass_mailing.mailing_view_generic			16	View in Browser	QWeb
website.s_wavy_grid			16	Wavy Grid	QWeb
web.layout			16	Web layout	QWeb
appointment.staff_user_select			16	Website Appointment: Appointment Calendars	QWeb
appointment.appointment_validated			16	Website Appointment: Appointment Confirmed	QWeb
website_appointment.appointment_validated	Website Appointment: Appointment Confirmed		16	Website Appointment: Appointment Confirmed	QWeb
appointment.appointment_type_select			16	Website Appointment: Appointment Select Form Input	QWeb
appointment_account_payment.calendar_booking_view			16	Website Appointment: Booking Not Confirmed	QWeb
appointment.appointment_form			16	Website Appointment: Your Data	QWeb
appointment_sms.appointment_form	Website Appointment: Your Data		16	Website Appointment: Your Data	QWeb
website_appointment.appointment_form	Website Appointment: Your Data		16	Website Appointment: Your Data	QWeb
website.list_website_public_pages			16	Website Pages	QWeb
website.website_search_box			16	Website Searchbox	QWeb
website.search_text_with_highlight			16	Website Searchbox item highlight	QWeb
website_sale_wishlist.product_wishlist			16	Wishlist Page	QWeb
website_sale_wishlist.snippet_options	snippet_options		16	Wishlist Snippet Options	QWeb
website_sale.wizard_checkout			16	Wizard Checkout	QWeb
records_management.portal_work_order_detail			16	Work Order Detail	QWeb
account.view_account_form		account.account	16	account.account.form	Form
account_accountant.view_account_form	account.account.form	account.account	16	account.account.form	Form
account_asset.view_account_form_asset_inherit	account.account.form	account.account	16	account.account.form	Form
account_disallowed_expenses.view_account_form	account.account.form	account.account	16	account.account.form	Form
account.view_account_account_kanban		account.account	16	account.account.kanban	Kanban
account.view_account_list		account.account	16	account.account.list	List
account_reports.view_account_form	account.account.form	account.account	16	account.account.reports.form	Form
account.view_account_search		account.account	16	account.account.search	Search
account_disallowed_expenses.view_account_search	account.account.search	account.account	16	account.account.search	Search
account.view_account_accrued_orders_wizard		account.accrued.orders.wizard	16	account.accrued.orders.wizard.view	Form
account_budget.view_account_analytic_account_form_inherit_budget	analytic.analytic.account.form	account.analytic.account	16	account.analytic.account.form.inherit	Form
analytic.view_account_analytic_account_kanban		account.analytic.account	16	account.analytic.account.kanban	Kanban
account.account_analytic_account_view_list_inherit	account.analytic.account.list	account.analytic.account	16	account.analytic.account.list.inherit	List
analytic.view_account_analytic_account_search		account.analytic.account	16	account.analytic.account.search	Search
analytic.account_analytic_distribution_model_form_view		account.analytic.distribution.model	16	account.analytic.distribution.model.form	Form
account.account_analytic_distribution_model_form_inherit	account.analytic.distribution.model.form	account.analytic.distribution.model	16	account.analytic.distribution.model.inherit.form	Form
account.account_analytic_distribution_model_tree_inherit	account.analytic.distribution.model.list	account.analytic.distribution.model	16	account.analytic.distribution.model.inherit.list	List
analytic.account_analytic_distribution_model_tree_view		account.analytic.distribution.model	16	account.analytic.distribution.model.list	List
timesheet_grid.hr_timesheet_line_form_grid	account.analytic.line.form	account.analytic.line	16	account.analytic.line.form.grid	Form
sale_timesheet.hr_timesheet_line_form_inherit	account.analytic.line.form	account.analytic.line	16	account.analytic.line.form.inherit	Form
account.view_account_analytic_line_form_inherit_account	account.analytic.line.form	account.analytic.line	16	account.analytic.line.form.inherit.account	Form
qb_tsheet_sync.hr_timesheet_line_form_tsheets	account.analytic.line.form	account.analytic.line	16	account.analytic.line.form.tsheets	Form
timesheet_grid.timesheet_view_form_user_grid	account.analytic.line.list.with.user	account.analytic.line	16	account.analytic.line.form.user.grid	Form
analytic.view_account_analytic_line_graph		account.analytic.line	16	account.analytic.line.graph	Graph
project_account.project_view_account_analytic_line_graph	account.analytic.line.graph	account.analytic.line	16	account.analytic.line.graph	Graph
hr_timesheet.view_hr_timesheet_line_graph		account.analytic.line	16	account.analytic.line.graph	Graph
hr_timesheet.view_hr_timesheet_line_graph_my		account.analytic.line	16	account.analytic.line.graph	Graph
hr_timesheet.view_hr_timesheet_line_graph_all		account.analytic.line	16	account.analytic.line.graph	Graph
hr_timesheet.view_hr_timesheet_line_graph_by_employee	account.analytic.line.graph	account.analytic.line	16	account.analytic.line.graph.by.employee	Graph
hr_timesheet.view_hr_timesheet_line_by_project	account.analytic.line.graph	account.analytic.line	16	account.analytic.line.graph.by.project	Graph
sale_timesheet.view_hr_timesheet_line_graph_employee_per_date		account.analytic.line	16	account.analytic.line.graph.employee.per.date	Graph
sale_timesheet.view_hr_timesheet_line_graph_invoice_employee	account.analytic.line.graph.employee.per.date	account.analytic.line	16	account.analytic.line.graph.invoice.employee	Graph
timesheet_grid.timesheet_view_grid_by_employee		account.analytic.line	16	account.analytic.line.grid.employee	Grid
timesheet_grid.timesheet_view_grid_by_employee_editable_manager	account.analytic.line.grid.employee	account.analytic.line	16	account.analytic.line.grid.employee.manager	Grid
timesheet_grid.timesheet_view_grid_by_employee_readonly	account.analytic.line.grid.employee	account.analytic.line	16	account.analytic.line.grid.employee.readonly	Grid
timesheet_grid.timesheet_view_grid_by_employee_validation	account.analytic.line.grid.employee.manager	account.analytic.line	16	account.analytic.line.grid.employee.validation	Grid
timesheet_grid.timesheet_view_grid_by_employee_validation_last_period_by_defaut	account.analytic.line.grid.employee.validation	account.analytic.line	16	account.analytic.line.grid.employee.validation	Grid
sale_timesheet_enterprise.timesheet_view_grid_by_invoice_type		account.analytic.line	16	account.analytic.line.grid.invoice.type	Grid
timesheet_grid.timesheet_view_grid		account.analytic.line	16	account.analytic.line.grid.project	Grid
timesheet_grid.timesheet_view_grid_by_project		account.analytic.line	16	account.analytic.line.grid.project	Grid
analytic.view_account_analytic_line_kanban		account.analytic.line	16	account.analytic.line.kanban	Kanban
hr_timesheet.view_kanban_account_analytic_line		account.analytic.line	16	account.analytic.line.kanban	Kanban
timesheet_grid.timesheet_kanban_view	account.analytic.line.view.kanban.inherit.timesheet.grid	account.analytic.line	16	account.analytic.line.kanban.timesheet_grid	Kanban
timesheet_grid.timesheet_form_view	account.analytic.line.form	account.analytic.line	16	account.analytic.line.kanban.timesheet_grid	Form
timesheet_grid.view_kanban_account_analytic_line_inherit_timesheet_grid_validation	account.analytic.line.view.kanban.inherit.timesheet.grid	account.analytic.line	16	account.analytic.line.kanban.timesheet_grid.validation.btn	Kanban
analytic.view_account_analytic_line_tree		account.analytic.line	16	account.analytic.line.list	List
timesheet_grid.timesheet_view_tree_user_grid_inherited	account.analytic.line.view.list.with.user	account.analytic.line	16	account.analytic.line.list.grid.timesheet_grid	List
hr_timesheet.hr_timesheet_line_tree		account.analytic.line	16	account.analytic.line.list.hr_timesheet	List
timesheet_grid.timesheet_view_tree_colored	account.analytic.line.list.hr_timesheet	account.analytic.line	16	account.analytic.line.list.hr_timesheet	List
sale_timesheet.hr_timesheet_line_tree_inherit	account.analytic.line.list.hr_timesheet	account.analytic.line	16	account.analytic.line.list.inherit	List
account.view_account_analytic_line_tree_inherit_account	account.analytic.line.list	account.analytic.line	16	account.analytic.line.list.inherit.account	List
timesheet_grid.timesheet_view_tree_user_inherited	account.analytic.line.view.list.with.user	account.analytic.line	16	account.analytic.line.list.timesheet_grid	List
qb_tsheet_sync.hr_timesheet_line_list_tsheets	account.analytic.line.list.hr_timesheet	account.analytic.line	16	account.analytic.line.list.tsheets	List
analytic.view_account_analytic_line_pivot		account.analytic.line	16	account.analytic.line.pivot	Pivot
account.view_account_analytic_line_pivot	account.analytic.line.pivot	account.analytic.line	16	account.analytic.line.pivot	Pivot
project_account.project_view_account_analytic_line_pivot	account.analytic.line.pivot	account.analytic.line	16	account.analytic.line.pivot	Pivot
hr_timesheet.view_hr_timesheet_line_pivot		account.analytic.line	16	account.analytic.line.pivot	Pivot
hr_timesheet.view_my_timesheet_line_pivot		account.analytic.line	16	account.analytic.line.pivot	Pivot
sale_timesheet.view_hr_timesheet_line_pivot_inherited	account.analytic.line.pivot	account.analytic.line	16	account.analytic.line.pivot	Pivot
sale_timesheet.view_hr_timesheet_line_pivot_billing_rate		account.analytic.line	16	account.analytic.line.pivot.billing.rate	Pivot
timesheet_grid.timesheet_grid_pivot_view_all_validate	account.analytic.line.pivot	account.analytic.line	16	account.analytic.line.pivot.weekly.validate.timesheet_grid	Pivot
analytic_enterprise.account_analytic_line_report_view_grid		account.analytic.line	16	account.analytic.line.report.grid	Grid
hr_timesheet.hr_timesheet_line_search	account.analytic.line.select	account.analytic.line	16	account.analytic.line.search	Search
sale_timesheet.timesheet_view_search	account.analytic.line.search	account.analytic.line	16	account.analytic.line.search	Search
qb_tsheet_sync.hr_timesheet_line_search_tsheets	account.analytic.line.search	account.analytic.line	16	account.analytic.line.search.tsheets	Search
analytic.view_account_analytic_line_filter		account.analytic.line	16	account.analytic.line.select	Search
account.view_account_analytic_line_filter_inherit_account	account.analytic.line.select	account.analytic.line	16	account.analytic.line.select.inherit.account	Search
timesheet_grid.view_kanban_account_analytic_line_inherit_timesheet_grid	account.analytic.line.kanban	account.analytic.line	16	account.analytic.line.view.kanban.inherit.timesheet.grid	Kanban
industry_fsm.timesheet_view_tree_user_inherit	account.analytic.line.view.list.with.user	account.analytic.line	16	account.analytic.line.view.list.with.user.inherit.industry.fsm	List
analytic.account_analytic_plan_form_view		account.analytic.plan	16	account.analytic.plan.form	Form
account.account_analytic_plan_form_view_inherit_account	account.analytic.plan.form	account.analytic.plan	16	account.analytic.plan.inherit.form	Form
analytic.account_analytic_plan_tree_view		account.analytic.plan	16	account.analytic.plan.list	List
timesheet_grid.timesheet_view_search	account.analytic.line.search	account.analytic.line	16	account.analytic.search	Search
account_reports.view_archived_tag_move_tree	account.move.line.list	account.move.line	16	account.archived.tax.tag.list	List
account_asset_fleet.view_account_asset_fleet_form	account.asset.form	account.asset	16	account.asset.fleet.form	Form
account_loans.view_account_asset_form_inherit_loan	account.asset.form	account.asset	16	account.asset.form	Form
account_asset.asset_group_form_view		account.asset.group	16	account.asset.group.form	Form
account_loans.asset_group_form_view_inherit_loan	account.asset.group.form	account.asset.group	16	account.asset.group.form	Form
account_asset.asset_group_list_view		account.asset.group	16	account.asset.group.list	List
account_asset.view_account_asset_kanban		account.asset	16	account.asset.kanban	Kanban
account_asset.view_account_asset_tree		account.asset	16	account.asset.list	List
account_asset.view_account_asset_model_tree		account.asset	16	account.asset.model.list	List
account_asset.view_account_asset_search		account.asset	16	account.asset.search	Search
account_accountant.view_account_auto_reconcile_wizard		account.auto.reconcile.wizard	16	account.auto.reconcile.wizard.form	Form
account_auto_transfer.view_transfer_model_form		account.transfer.model	16	account.auto.transfer.model.form	Form
account_auto_transfer.view_transfer_model_tree		account.transfer.model	16	account.auto.transfer.model.list	List
account_auto_transfer.view_transfer_model_search		account.transfer.model	16	account.auto.transfer.model.search	Search
account_auto_transfer.view_generated_transfer_search	account.move.select	account.move	16	account.auto.transfer.search	Search
account.account_automatic_entry_wizard_form		account.automatic.entry.wizard	16	account.automatic.entry.wizard.form	Form
account_online_synchronization.view_account_bank_selection_form_wizard		account.bank.selection	16	account.bank.selection.form.wizard	Form
account.account_bank_statement_graph		account.bank.statement	16	account.bank.statement.graph	Graph
account_accountant.view_bank_statement_line_form_bank_rec_widget		account.bank.statement.line	16	account.bank.statement.line.form.bank_rec_widget	Form
account_accountant.view_bank_statement_line_quick_create_form_bank_rec_widget		account.bank.statement.line	16	account.bank.statement.line.form.bank_rec_widget	Form
account_online_synchronization.view_bank_statement_line_form_bank_rec_widget_inherit	account.bank.statement.line.form.bank_rec_widget	account.bank.statement.line	16	account.bank.statement.line.form.bank_rec_widget.inherit	Form
account_accountant.view_bank_statement_line_kanban_bank_rec_widget		account.bank.statement.line	16	account.bank.statement.line.kanban.bank_rec_widget	Kanban
account_accountant.view_bank_statement_line_tree_bank_rec_widget		account.bank.statement.line	16	account.bank.statement.line.list.bank_rec_widget	List
account.view_bank_statement_tree		account.bank.statement	16	account.bank.statement.list	List
account_accountant.view_bank_statement_tree	account.bank.statement.list	account.bank.statement	16	account.bank.statement.list	List
account_bank_statement_import.view_bank_statement_tree	account.bank.statement.list	account.bank.statement	16	account.bank.statement.list	List
account.account_bank_statement_pivot		account.bank.statement	16	account.bank.statement.pivot	Pivot
account.view_bank_statement_search		account.bank.statement	16	account.bank.statement.search	Search
account_base_import.view_account_base_import_list	account.account.list	account.account	16	account.base.import.account.account.list	List
account_batch_payment.batch_error_wizard_form		account.batch.error.wizard	16	account.batch.error.wizard.form	Form
account_batch_payment.batch_error_wizard_line_tree		account.batch.error.wizard.line	16	account.batch.error.wizard.line.list	List
account_batch_payment.view_batch_payment_form		account.batch.payment	16	account.batch.payment.form	Form
account_batch_payment.view_batch_payment_tree		account.batch.payment	16	account.batch.payment.list	List
account_batch_payment.view_account_move_kanban		account.batch.payment	16	account.batch.payment.move.kanban	Kanban
account_accountant_batch_payment.view_account_batch_payment_rejection_form		account.batch.payment.rejection	16	account.batch.payment.rejection.form	Form
account_batch_payment.view_batch_payment_search		account.batch.payment	16	account.batch.payment.search	Search
account_budget.view_budget_line_search		budget.line	16	account.budget.line.search	Search
account.rounding_form_view		account.cash.rounding	16	account.cash.rounding.form	Form
account.rounding_tree_view		account.cash.rounding	16	account.cash.rounding.list	List
account.rounding_search_view		account.cash.rounding	16	account.cash.rounding.search	Search
account_accountant.view_account_change_lock_date		account.change.lock.date	16	account.change.lock.date.form	Form
account_disallowed_expenses.view_account_disallowed_expenses_category_form		account.disallowed.expenses.category	16	account.disallowed.expenses.category.form	Form
account_disallowed_expenses_fleet.view_account_disallowed_expenses_category_form	account.disallowed.expenses.category.form	account.disallowed.expenses.category	16	account.disallowed.expenses.category.form	Form
account_disallowed_expenses.view_account_disallowed_expenses_category_tree		account.disallowed.expenses.category	16	account.disallowed.expenses.category.list	List
account_disallowed_expenses_fleet.view_account_disallowed_expenses_category_tree	account.disallowed.expenses.category.list	account.disallowed.expenses.category	16	account.disallowed.expenses.category.list	List
account_disallowed_expenses.view_account_disallowed_expenses_category_search		account.disallowed.expenses.category	16	account.disallowed.expenses.category.search	Search
account_disallowed_expenses.account_disallowed_expenses_rate_tree		account.disallowed.expenses.rate	16	account.disallowed.expenses.rate.list	List
account_online_synchronization.account_duplicate_transaction_wizard_view_form		account.duplicate.transaction.wizard	16	account.duplicate.transaction.wizard.form	Form
account.setup_financial_year_opening_form		account.financial.year.op	16	account.financial.year.op.setup.wizard.form	Form
account_reports.setup_financial_year_opening_form	account.financial.year.op.setup.wizard.form	account.financial.year.op	16	account.financial.year.op.setup.wizard.form	Form
account.view_account_position_filter		account.fiscal.position	16	account.fiscal.position.filter	Search
account.view_account_position_form		account.fiscal.position	16	account.fiscal.position.form	Form
account.view_account_position_tree		account.fiscal.position	16	account.fiscal.position.list	List
account_accountant.action_account_fiscal_year_form		account.fiscal.year	16	account.fiscal.year.form	Form
account_accountant.action_account_fiscal_year_tree		account.fiscal.year	16	account.fiscal.year.list	List
account_accountant.action_account_fiscal_year_search		account.fiscal.year	16	account.fiscal.year.search	Search
account_followup.view_account_followup_line_filter		account_followup.followup.line	16	account.followup.line.select	Search
account_followup.manual_reminder_view_form		account_followup.manual_reminder	16	account.followup.manual_reminder.view.form	Form
snailmail_account_followup.manual_reminder_view_form_inherit_snailmail	account.followup.manual_reminder.view.form	account_followup.manual_reminder	16	account.followup.manual_reminder.view.form.inherit	Form
account.view_full_reconcile_form		account.full.reconcile	16	account.full.reconcile.form	Form
account.view_account_group_form		account.group	16	account.group.form	Form
account.view_account_group_tree		account.group	16	account.group.list	List
account.view_account_group_search		account.group	16	account.group.search	Search
account_base_import.account_import_summary_form		account.import.summary	16	account.import.summary.form	Form
account.account_incoterms_form		account.incoterms	16	account.incoterms.form	Form
account.view_incoterms_tree		account.incoterms	16	account.incoterms.list	List
account.account_incoterms_view_search		account.incoterms	16	account.incoterms.search	Search
sale_timesheet.account_invoice_view_form_inherit_sale_timesheet	account.move.form	account.move	16	account.invoice.form.inherit.timesheet	Form
account.account_tax_view_tree		account.tax	16	account.invoice.line.tax.search	List
account.view_invoice_tree		account.move	16	account.invoice.list	List
account.view_account_invoice_report_graph		account.invoice.report	16	account.invoice.report.graph	Graph
account.view_account_invoice_report_pivot		account.invoice.report	16	account.invoice.report.pivot	Pivot
account.view_account_invoice_report_search		account.invoice.report	16	account.invoice.report.search	Search
sale.view_account_invoice_report_search_inherit	account.invoice.report.search	account.invoice.report	16	account.invoice.report.search.inherit	Search
account.account_invoice_report_view_tree		account.invoice.report	16	account.invoice.report.view.list	List
sale.account_invoice_report_view_tree	account.invoice.report.view.list	account.invoice.report	16	account.invoice.report.view.list.inherit.sale	List
account.view_account_invoice_filter		account.move	16	account.invoice.select	Search
account.view_account_bill_filter	account.invoice.select	account.move	16	account.invoice.select	Search
account_online_synchronization.account_journal_dashboard_inherit_online_sync	account.journal.dashboard.kanban	account.journal	16	account.journal.dashboard.inherit.online.sync	Kanban
account.account_journal_dashboard_kanban_view		account.journal	16	account.journal.dashboard.kanban	Kanban
account_accountant.account_journal_dashboard_kanban_view	account.journal.dashboard.kanban	account.journal	16	account.journal.dashboard.kanban	Kanban
account_bank_statement_import.journal_dashboard_view_inherit	account.journal.dashboard.kanban	account.journal	16	account.journal.dashboard.kanban.inherit	Kanban
account_batch_payment.account_journal_dashboard_kanban_view_inherited	account.journal.dashboard.kanban	account.journal	16	account.journal.dashboard.kanban.inherited	Kanban
account_reports.account_reports_journal_dashboard_kanban_view	account.journal.dashboard.kanban	account.journal	16	account.journal.dashboard.kanban.reports	Kanban
account_payment.view_account_journal_form	account.journal.form	account.journal	16	account.journal.form.inherit.payment	Form
account_online_synchronization.account_journal_form	account.journal.form	account.journal	16	account.journal.form.online.sync	Form
account_reports.view_journal_report_audit_bank_move_line_tree	account.journal.report.audit.move.line.list	account.move.line	16	account.journal.report.audit.bank.move.line.tree	List
account_reports.view_journal_report_audit_move_line_tree	account.move.line.list	account.move.line	16	account.journal.report.audit.move.line.list	List
account_reports.view_journal_report_audit_move_line_search	account.move.line.search	account.move.line	16	account.journal.report.audit.move.line.search	Search
account_loans.view_account_loan_close_wizard		account.loan.close.wizard	16	account.loan.close.wizard.form	Form
account_loans.view_account_loan_compute_wizard		account.loan.compute.wizard	16	account.loan.compute.wizard.form	Form
account_loans.account_loan_form_view		account.loan	16	account.loan.form	Form
account_loans.account_loan_graph_view		account.loan	16	account.loan.graph	Graph
account_loans.account_loan_line_list_view		account.loan.line	16	account.loan.line.list	List
account_loans.account_loan_line_pivot_view		account.loan.line	16	account.loan.line.pivot	Pivot
account_loans.account_loan_line_search_view		account.loan.line	16	account.loan.line.search	Search
account_loans.account_loan_list_view		account.loan	16	account.loan.list	List
account_loans.account_loan_pivot_view		account.loan	16	account.loan.pivot	Pivot
account_loans.account_loan_search_view		account.loan	16	account.loan.search	Search
account_loans.account_loan_kanban_view		account.loan	16	account.loan.search	Kanban
account.view_account_lock_exception_form		account.lock_exception	16	account.lock_exception.form	Form
account.account_merge_wizard_form		account.merge.wizard	16	account.merge.wizard.form	Form
account_online_synchronization.account_missing_transaction_wizard_view_form		account.missing.transaction.wizard	16	account.missing.transaction.wizard.form	Form
account_asset_fleet.view_account_move_fleet_form	account.move.form	account.move	16	account.move.fleet.form	Form
account.view_move_form		account.move	16	account.move.form	Form
account_asset.view_move_form_asset_inherit	account.move.form	account.move	16	account.move.form	Form
