2025-11-15 08:05:24,859 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of maintenance.equipment.total_maintenance_cost
2025-11-15 08:05:24,859 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of maintenance.equipment.is_under_warranty
2025-11-15 08:05:24,932 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of hr.employee.certification_status
2025-11-15 08:05:24,933 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of hr.employee.naid_certified
2025-11-15 08:05:25,015 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of maintenance.request.cost
2025-11-15 08:05:25,022 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of maintenance.team.average_response_time
2025-11-15 08:05:25,022 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of maintenance.team.average_resolution_time
2025-11-15 08:05:25,468 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of project.task.container_count
2025-11-15 08:05:25,468 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of project.task.certificate_required
2025-11-15 08:05:25,468 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of project.task.total_weight
2025-11-15 08:05:26,088 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of res.partner.department_count
2025-11-15 08:05:26,088 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of res.partner.negotiated_rates_count
2025-11-15 08:05:26,088 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of res.partner.active_bin_key_count
2025-11-15 08:05:26,088 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of res.partner.total_bin_keys_issued
2025-11-15 08:05:26,088 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of res.partner.unlock_service_count
2025-11-15 08:05:26,088 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of res.partner.key_issue_date
2025-11-15 08:05:26,088 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of res.partner.total_unlock_charges
2025-11-15 08:05:26,088 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of res.partner.has_bin_key
2025-11-15 08:05:26,088 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of res.partner.recently_restricted
2025-11-15 08:05:26,326 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of stock.lot.document_count
2025-11-15 08:05:26,359 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of stock.quant.customer_id
2025-11-15 08:05:26,359 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of stock.quant.document_count
2025-11-15 08:05:26,359 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of stock.quant.is_due_for_destruction
2025-11-15 08:05:26,374 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of stock.location.current_usage
2025-11-15 08:05:26,374 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of stock.location.available_spaces
2025-11-15 08:05:26,374 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of stock.location.full_coordinates
2025-11-15 08:05:26,374 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of stock.location.is_at_capacity
2025-11-15 08:05:26,374 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of stock.location.utilization_percentage
2025-11-15 08:05:26,388 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.models: Prepare computation of stock.picking.is_records_management
2025-11-15 08:05:35,808 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/security/records_management_security.xml
2025-11-15 08:05:36,152 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/security/additional_models_security.xml
2025-11-15 08:05:36,180 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/security/admin_portal_access.xml
2025-11-15 08:05:36,181 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/security/destruction_certificate_security.xml
2025-11-15 08:05:36,186 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/security/intelligent_search_security.xml
